timestamp,script,output
2026-05-28T13:19:54,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_summary_20260528_131815.csv
2026-05-28T13:19:54,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_representative.json
2026-05-28T13:19:54,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_coil\kirchhoff_coil_freq_500_20260528_131815.jpg
2026-05-28T13:20:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_representative.json
2026-05-28T13:20:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_20260528_132003.csv
2026-05-28T13:20:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\vector_diagram_theory_and_exp\vector_diagram_theory_and_exp_freq_500_20260528_132003.png
2026-06-04T09:15:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_091308.csv
2026-06-04T09:15:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_091308.csv
2026-06-04T09:15:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:15:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_091308.png
2026-06-04T09:24:00,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_092126.csv
2026-06-04T09:24:00,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_092126.csv
2026-06-04T09:24:00,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:24:00,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_092126.png
2026-06-04T09:30:32,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_092757.csv
2026-06-04T09:30:32,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_092757.csv
2026-06-04T09:30:32,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:30:32,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_092757.png
2026-06-04T09:33:09,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_093034.csv
2026-06-04T09:33:09,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_093034.csv
2026-06-04T09:33:09,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:33:09,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_093034.png
2026-06-04T09:35:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_093311.csv
2026-06-04T09:35:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_093311.csv
2026-06-04T09:35:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:35:47,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_093311.png
2026-06-04T09:39:35,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_093701.csv
2026-06-04T09:39:35,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_093701.csv
2026-06-04T09:39:35,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:39:35,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_093701.png
2026-06-04T09:46:05,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_094330.csv
2026-06-04T09:46:05,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_094330.csv
2026-06-04T09:46:05,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T09:46:05,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_094330.png
2026-06-04T10:17:17,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_raw_20260604_101436.csv
2026-06-04T10:17:17,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_summary_20260604_101436.csv
2026-06-04T10:17:17,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_coil_representative.json
2026-06-04T10:17:17,1リアクタンス測定(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_coil_errorbar_fit\reactance_coil_errorbar_fit_freq_200-500-1000-2000-5000_20260604_101436.png
2026-06-04T10:20:48,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_raw_20260604_101908.csv
2026-06-04T10:20:48,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_summary_20260604_101908.csv
2026-06-04T10:20:48,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_representative.json
2026-06-04T10:20:48,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_capacitor_errorbar_fit\reactance_capacitor_errorbar_fit_freq_200-500-1000-2000-5000_20260604_101908.png
2026-06-04T10:22:57,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_raw_20260604_102116.csv
2026-06-04T10:22:57,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_summary_20260604_102116.csv
2026-06-04T10:22:57,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_representative.json
2026-06-04T10:22:57,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_capacitor_errorbar_fit\reactance_capacitor_errorbar_fit_freq_200-500-1000-2000-5000_20260604_102116.png
2026-06-04T10:25:55,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_raw_20260604_102418.csv
2026-06-04T10:25:55,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_summary_20260604_102418.csv
2026-06-04T10:25:55,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\reactance_capacitor_representative.json
2026-06-04T10:25:55,2リアクタンス測定(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\reactance_capacitor_errorbar_fit\reactance_capacitor_errorbar_fit_freq_200-500-1000-2000-5000_20260604_102418.png
2026-06-04T10:27:07,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_representative.json
2026-06-04T10:27:07,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_raw_20260604_102646.csv
2026-06-04T10:27:07,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_summary_20260604_102646.csv
2026-06-04T10:27:07,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\flow_voltage\flow_voltage_freq_5000_20260604_102646.jpg
2026-06-04T10:30:03,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_representative.json
2026-06-04T10:30:03,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_raw_20260604_102942.csv
2026-06-04T10:30:03,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_summary_20260604_102942.csv
2026-06-04T10:30:03,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\flow_voltage\flow_voltage_freq_5000_20260604_102942.jpg
2026-06-04T10:33:17,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_representative.json
2026-06-04T10:33:17,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_raw_20260604_103257.csv
2026-06-04T10:33:17,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_summary_20260604_103257.csv
2026-06-04T10:33:17,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\flow_voltage\flow_voltage_freq_5000_20260604_103257.jpg
2026-06-04T10:34:45,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_representative.json
2026-06-04T10:34:45,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_raw_20260604_103425.csv
2026-06-04T10:34:45,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\flow_voltage_summary_20260604_103425.csv
2026-06-04T10:34:45,3フロー電位測定,C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\flow_voltage\flow_voltage_freq_5000_20260604_103425.jpg
2026-06-04T10:38:45,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T10:38:45,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_raw_20260604_103702.csv
2026-06-04T10:38:45,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_summary_20260604_103702.csv
2026-06-04T10:38:45,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_representative.json
2026-06-04T10:38:45,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_capacitor\kirchhoff_capacitor_freq_500_20260604_103702.jpg
2026-06-04T11:10:22,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T11:10:22,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_raw_20260604_110838.csv
2026-06-04T11:10:22,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_summary_20260604_110838.csv
2026-06-04T11:10:22,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_representative.json
2026-06-04T11:10:22,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_capacitor\kirchhoff_capacitor_freq_500_20260604_110838.jpg
2026-06-04T11:13:00,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T11:13:00,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_raw_20260604_111120.csv
2026-06-04T11:13:00,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_summary_20260604_111120.csv
2026-06-04T11:13:00,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_representative.json
2026-06-04T11:13:00,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_coil\kirchhoff_coil_freq_500_20260604_111120.jpg
2026-06-04T11:13:45,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_representative.json
2026-06-04T11:13:45,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_20260604_111342.csv
2026-06-04T11:13:45,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\vector_diagram_theory_and_exp\vector_diagram_theory_and_exp_freq_500_20260604_111342.png
2026-06-04T11:22:47,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T11:22:47,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_raw_20260604_112102.csv
2026-06-04T11:22:47,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_summary_20260604_112102.csv
2026-06-04T11:22:47,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_representative.json
2026-06-04T11:22:47,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_capacitor\kirchhoff_capacitor_freq_500_20260604_112102.jpg
2026-06-04T11:33:30,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T11:33:30,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_raw_20260604_113151.csv
2026-06-04T11:33:30,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_summary_20260604_113151.csv
2026-06-04T11:33:30,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_representative.json
2026-06-04T11:33:30,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_coil\kirchhoff_coil_freq_500_20260604_113151.jpg
2026-06-04T11:34:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_representative.json
2026-06-04T11:34:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_20260604_113402.csv
2026-06-04T11:34:05,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\vector_diagram_theory_and_exp\vector_diagram_theory_and_exp_freq_500_20260604_113402.png
2026-06-04T11:51:00,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T11:51:00,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_raw_20260604_114916.csv
2026-06-04T11:51:00,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_summary_20260604_114916.csv
2026-06-04T11:51:00,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_representative.json
2026-06-04T11:51:00,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_capacitor\kirchhoff_capacitor_freq_500_20260604_114916.jpg
2026-06-04T12:06:06,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T12:06:06,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_raw_20260604_120425.csv
2026-06-04T12:06:06,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_summary_20260604_120425.csv
2026-06-04T12:06:06,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_representative.json
2026-06-04T12:06:06,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_coil\kirchhoff_coil_freq_500_20260604_120425.jpg
2026-06-04T12:06:42,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_representative.json
2026-06-04T12:06:42,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_20260604_120639.csv
2026-06-04T12:06:42,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\vector_diagram_theory_and_exp\vector_diagram_theory_and_exp_freq_500_20260604_120639.png
2026-06-04T12:28:48,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T12:28:48,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_raw_20260604_122704.csv
2026-06-04T12:28:48,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_summary_20260604_122704.csv
2026-06-04T12:28:48,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_capacitor_representative.json
2026-06-04T12:28:48,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_capacitor\kirchhoff_capacitor_freq_500_20260604_122704.jpg
2026-06-04T12:31:13,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
2026-06-04T12:31:13,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_raw_20260604_122934.csv
2026-06-04T12:31:13,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_summary_20260604_122934.csv
2026-06-04T12:31:13,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\kirchhoff_coil_representative.json
2026-06-04T12:31:13,5キルヒホッフの法則(コイル),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\kirchhoff_coil\kirchhoff_coil_freq_500_20260604_122934.jpg
2026-06-04T12:31:21,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_representative.json
2026-06-04T12:31:21,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\vector_diagram_20260604_123118.csv
2026-06-04T12:31:21,6キルヒホッフの法則(ベクトル図作成),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\images\vector_diagram_theory_and_exp\vector_diagram_theory_and_exp_freq_500_20260604_123118.png
2026-06-04T12:43:02,4キルヒホッフの法則(キャパシタ),C:\Users\taise\OneDrive\デスクトップ\大分大学\3年生\前期\物理学PBL1\latest_integrated_launcher_update\results\data\current_vector_results.json
